storeNo,productNo,price,stock
1964,H377,59.8,96971
1998,H378,8.8,43458
1657,H379,16.9,79716
1779,H380,29.8,51362
1740,H381,17.5,92166
1657,H382,9.9,17978
1999,H383,24.9,83255
1731,H384,21.8,33205
2000,H385,16,85837
1594,H386,38.8,42701
1841,H387,22.9,71662
1731,H388,9.9,60017
1628,H389,29.9,58618
1933,H390,70.9,17594
1919,H391,6.8,88537
1899,H392,45,42830
6,H393,18.9,28101
1932,H394,22.9,95562
2001,H395,19.5,79604
2002,H396,39.9,54552
1544,H397,17.8,60027
1544,H398,29.9,42204
1544,H399,28.9,50319
1544,H400,35,34634
1571,H401,9.9,37036
2003,H402,6.8,2810
2004,H403,43.9,32759
1544,H404,29.8,29404
1797,H405,56.8,37457
1797,H406,19.5,11620
1571,H407,9.9,64041
1571,H408,19.8,97593
1737,H409,16.8,11473
1934,H410,13.8,16320
1598,H411,19.9,25197
1578,H412,17.8,36696
2002,H413,22.8,84221
1602,H414,15.8,72392
1589,H415,17.8,12261
1976,H416,19.9,86096
1971,H417,17.8,96380
1963,H418,59,27898
1841,H419,24.9,14695
1628,H420,17.9,85354
1941,H421,520,72493
2005,H422,43.8,20408
2006,H423,98,35090
1589,H424,20.8,28534
1630,H425,14.5,27718
1951,H426,29.9,12939
1951,H427,29.9,8866
1742,H428,19.9,50870
1801,H429,10.8,93423
1880,H430,31.8,65676
1698,H431,19.9,95265
1642,H432,29.9,68626
2007,H433,28.6,1997
1841,H434,15.8,19188
2008,H435,25.8,43439
1727,H436,9.9,26804
1932,H437,12.8,83210
1934,H438,129,90489
2002,H439,25.8,67857
1676,H440,29.8,96107
1657,H441,14.9,38020
1598,H442,9.9,29223
1578,H443,11.8,14529
1691,H444,3.5,65098
2009,H445,8.88,36522
1931,H446,21.9,59167
2010,H447,18.8,62252
2011,H448,99,84544
1711,H449,59,69692
1711,H450,51.5,2729
6,H451,19.9,31842
1963,H452,108,16662
1592,H453,15.9,86569
1957,H454,109,42032
1628,H455,15.9,42074
1544,H456,19.9,46802
1544,H457,6.5,89201
1544,H458,27.9,62210
1544,H459,25.8,93364
1544,H460,4.9,57572
1797,H461,25.8,55475
1797,H462,21.8,97067
1571,H463,9,26479
1571,H464,12.8,77791
1589,H465,19.9,51066
1951,H466,56.9,71378
1951,H467,38.9,46697
1578,H468,9.9,15822
1598,H469,4.6,35241
1934,H470,13.8,94950
1578,H471,5,54059
1928,H472,12.9,84742
2000,H473,11.8,17345
1932,H474,13.8,66791
1723,H475,9.9,74152
2012,H476,9.8,13248
1994,H477,138.5,24435
1649,H478,19.9,54086
2013,H479,16.8,10205
1963,H480,12.8,85865
1592,H481,12.9,33802
1594,H482,5.8,76722
1997,H483,59.9,95039
2014,H484,26.9,59649
1698,H485,14.5,55827
1677,H486,24.9,98270
2015,H487,17.8,16073
1781,H488,18.8,7619
1571,H489,9.9,7424
2016,H490,38.8,7487
2017,H491,2.9,62832
2018,H492,14.8,29774
1740,H493,28.8,73876
1962,H494,29.8,3669
1964,H495,49.9,2182
1594,H496,29.8,8689
1689,H497,24.8,54051
1941,H498,69,95639
1628,H499,15.9,69166
1740,H500,5.5,7157
2019,H501,9.9,69039
1841,H502,19.9,79251
2020,H503,39,83544
1963,H504,108,44268
1689,H505,29.8,6368
1779,H506,18.9,32844
1611,H507,10.8,20108
1933,H508,8.1,13888
1737,H509,13.8,44132
2021,H510,29.8,40430
1642,H511,25.8,17930
1544,H512,29.9,43645
1544,H513,35,59894
1544,H514,19.9,57240
1544,H515,17.9,33826
1544,H516,8.9,64334
1797,H517,39.8,62051
1797,H518,29.8,70154
1571,H519,28.8,66395
1571,H520,23.8,32876
1951,H521,32.9,65662
1951,H522,29.9,24270
1649,H523,29.9,70963
2022,H524,19.9,61778
1941,H525,68,17648
1941,H526,29.9,28128
1934,H527,9.9,96912
1598,H528,24.8,37259
1642,H529,6.8,60841
2000,H530,18,74827
1963,H531,108,8062
1687,H532,29.9,97262
2023,H533,12.8,59471
2024,H534,35.8,89444
2025,H535,68.8,87303
1594,H536,3.8,83369
2026,H537,25.8,61482
2027,H538,28.8,33415
1618,H539,12.9,81408
1978,H540,24.8,19568
2028,H541,19.9,83592
1691,H542,3.8,74725
1817,H543,11.8,71736
1765,H544,19.8,66584
2029,H545,35,15448
1737,H546,19.8,1776
1646,H547,11.8,29515
1870,H548,24.6,90040
1801,H549,9.9,77211
1968,H550,19.8,85220
1963,H551,59,46986
1691,H552,5.5,45499
1841,H553,19.9,43965
2030,H554,30,2009
1676,H555,39.8,61742
1727,H556,19.9,29339
1594,H557,10.8,37402
1598,H558,9.9,1220
2006,H559,18.8,5172
2031,H560,32.8,10387
1590,H561,72.8,57311
1801,H562,2.9,55618
2032,H563,126,73057
2032,H564,17.9,76742
1962,H565,9.6,1953
2033,H566,9.7,75706
2034,H567,24.8,5068
1544,H568,23.6,48136
1544,H569,23.8,43065
1544,H570,9.9,16995
1544,H571,59.9,15171
1544,H572,20.9,49411
1797,H573,28.8,17503
1797,H574,59.8,23064
1571,H575,19.8,45055
1571,H576,18.8,87256
2035,H577,18.5,52107
2036,H578,41.33,50344
2037,H579,99,88719
1951,H580,29.9,53705
1691,H581,3,5757
1779,H582,9.9,84314
1987,H583,36.8,15074
1737,H584,10.8,34054
1963,H585,59,52197
2032,H586,118,54339
1971,H587,9.9,76167
1578,H588,3.5,20272
1963,H589,59,59762
1957,H590,19.9,78519
1973,H591,98,74077
2038,H592,5.9,30233
1552,H593,29.9,90018
2039,H594,26.5,12361
1951,H595,46.9,82359
1934,H596,99,74042
1598,H597,29.9,79876
2040,H598,12.9,7543
1773,H599,12.8,66245
2041,H600,82.9,15544
1676,H601,27.8,28973
1834,H602,27.8,8465
2042,H603,29.9,71002
1934,H604,29.9,34831
2043,H605,24.8,88625
1589,H606,17.9,64176
1957,H607,68.8,74604
2000,H608,8.6,58414
1691,H609,2,93511
1834,H610,25.8,76141
1955,H611,10.8,75489
1962,H612,47.9,25251
1689,H613,29.9,41686
1578,H614,3.9,70141
1589,H615,15.4,21015
1740,H616,18.8,16431
2044,H617,27.8,2435
1676,H618,39.8,23607
2045,H619,58,16968
1926,H620,28.8,87555
2046,H621,11.5,62332
2047,H622,0.99,90947
2033,H623,9.9,17800
1677,H624,14.9,61452
1649,H625,35.9,50995
2048,H626,29.8,99962
1544,H627,19.9,99883
1544,H628,11.9,90999
1544,H629,6.5,70553
1544,H630,17.8,4652
1544,H631,9.9,56382
1797,H632,35.8,68249
1797,H633,34.8,44142
1571,H634,9.9,81040
1571,H635,9.9,35108
1963,H636,18.8,46925
1963,H637,69,46200
1834,H638,25.8,74216
1834,H639,29.9,94889
1766,H640,25,59097
1854,H641,15.8,64611
1737,H642,9.9,49516
1578,H643,4,48399
1994,H644,24.8,33569
1779,H645,16.8,37745
1978,H646,9.9,84630
2049,H647,27.8,44730
1622,H648,26.8,53182
1899,H649,62,83196
1578,H650,5.8,56839
1980,H651,19.8,44974
2000,H652,5,79557
2050,H653,49.9,44405
1980,H654,128,26853
1971,H655,9.9,14726
1779,H656,28.8,45809
1977,H657,26.8,13072
1731,H658,16.9,99463
1973,H659,149,8575
1691,H660,4,10776
1951,H661,29.8,41419
2051,H662,49.9,66177
1740,H663,19.9,84462
1966,H664,138.8,29976
2052,H665,17.86,33648
2053,H666,20.8,37534
2037,H667,159,92683
1689,H668,36.8,47862
1689,H669,39.8,76387
1598,H670,16.8,68004
1589,H671,15.7,9987
1731,H672,1,23848
2054,H673,299,43254
1809,H674,29.8,76729
2055,H675,9.9,17841
2025,H676,31.5,52965
2056,H677,32,31796
1957,H678,29.9,36314
1691,H679,25.8,99041
1653,H680,28.8,61233
2057,H681,29.9,21387
1617,H682,11.8,6969
1544,H683,59.9,65817
1544,H684,25,98198
1544,H685,36.9,12289
1544,H686,39.9,48252
1544,H687,14.9,62361
1797,H688,27.8,7683
1797,H689,18.9,49883
1571,H690,19.9,78552
1571,H691,19.9,12384
1963,H692,65,34158
1963,H693,59,98495
1578,H694,3.8,15787
1689,H695,29.8,22319
1689,H696,19.8,20384
1932,H697,9.9,71526
1737,H698,8.8,69757
2008,H699,10.8,17731
1934,H700,29.8,69738
1951,H701,29.9,36208
1630,H702,23.8,88130
1598,H703,9.9,87404
1563,H704,20,47453
2025,H705,36.5,20004
1691,H706,23.8,37469
1841,H707,19.9,18125
2058,H708,12.8,88506
1934,H709,12.8,91337
2059,H710,23.8,98741
2060,H711,4.49,25378
2061,H712,47.9,70762
2062,H713,11.8,4402
2014,H714,45.9,84999
1649,H715,28.8,67341
1980,H716,96,83541
1967,H717,47.6,56491
1779,H718,26.8,39144
1579,H719,19.9,67760
1731,H720,9.9,9550
2034,H721,35.8,87142
1698,H722,26,80195
1578,H723,23.8,79377
2063,H724,52,86721
2028,H725,29.9,38915
1973,H726,54,81963
1962,H727,29.9,83264
1691,H728,11.8,56300
1589,H729,14.9,48512
2025,H730,39.9,18228
1926,H731,13.5,69280
1740,H732,19.8,45803
2064,H733,9.9,2831
1676,H734,29.8,40119
1941,H735,99,13589
1934,H736,15.8,70606
1951,H737,29.9,21864
1994,H738,55,63103
1544,H739,15.9,10228
1544,H740,25,62394
1544,H741,14.8,25942
1544,H742,9.9,14362
1544,H743,19.9,82741
1797,H744,49.8,95854
1797,H745,56.8,18688
1963,H746,59,44980
1963,H747,69,4770
1571,H748,10.1,44883
1691,H749,25.8,50796
1598,H750,9.9,89176
1723,H751,9.9,71001
1971,H752,15.8,82601
2065,H753,29.8,24559
2066,H754,96,2182
2067,H755,26.37,52102
1745,H756,9.9,69919
1689,H757,28.8,49411
1579,H758,13.9,77837
1899,H759,75.9,65491
1563,H760,59,84379
1779,H761,9.9,69682
1781,H762,17.8,76893
2068,H763,29.9,15429
1967,H764,38,59121
1834,H765,33.8,37775
1622,H766,29.9,8207
1834,H767,19.8,96249
1578,H768,3.5,77497
1594,H769,0.5,45489
1594,H770,3.5,51803
1882,H771,27.5,31603
1745,H772,9.9,129
1952,H773,99,15152
1689,H774,56.8,25152
2069,H775,39.9,60067
2070,H776,15.8,56362
1945,H777,39.8,36556
2049,H778,32.5,82178
1727,H779,19.9,1874
2000,H780,3.5,76746
1966,H781,18.8,34714
2071,H782,38,5632
1951,H783,21.9,56018
1682,H784,35,97062
1740,H785,16.8,42205
1951,H786,49.9,87809
1973,H787,126,81777
2072,H788,98.9,62787
1929,H789,48.8,31585
1646,H790,9.9,19636
1875,H791,23.8,54443
2073,H792,12.8,45059
1817,H793,26.8,79605
1737,H794,29.9,52433
1544,H795,35,14953
1544,H796,39.8,16439
2074,H797,20.8,19005
2075,H798,27,40839
2076,H799,22.3,87257
1544,H800,16.8,43930
1544,H801,8.9,27225
1544,H802,4.9,86197
1797,H803,26.8,41065
1797,H804,23.8,55351
1963,H805,59,87552
1963,H806,18.8,26347
1967,H807,39.5,58599
1689,H808,39.8,56294
2077,H809,19.98,66930
1579,H810,9.9,86524
2018,H811,14.8,17319
1701,H812,9.9,99161
1646,H813,155,57074
1980,H814,26.8,92222
1657,H815,19.8,48364
1740,H816,20.8,52722
1781,H817,18.8,88994
1731,H818,3.8,63420
2044,H819,28.9,74479
2071,H820,19.8,31819
1649,H821,12.9,85171
1689,H822,36.8,31923
1952,H823,268,79118
1646,H824,4.5,94938
1926,H825,12.8,79578
2006,H826,29.8,5225
1899,H827,62,81148
1727,H828,21.8,16279
1611,H829,10.8,64908
1926,H830,9.9,32241
2078,H831,38.8,49928
2015,H832,105,99673
2025,H833,68.8,88934
1781,H834,31.8,21954
1698,H835,9.5,35996
2062,H836,10.8,26844
2079,H837,39.8,10161
2072,H838,103,17265
2080,H839,65,59521
2081,H840,29.8,55985
2082,I01,158,24608
2083,I02,148,20545
2082,I03,168,70309
2084,I04,168,57277
2085,I05,139,34244
2086,I06,348,564
2087,I07,118,20799
2086,I08,488,62316
2085,I09,149,85926
2088,I10,500,32527
2089,I11,268,63453
2090,I12,388,98317
2091,I13,318,77654
2092,I14,288,80836
2093,I15,1860,31326
2094,I16,720,94509
2095,I17,308,25735
2096,I18,139,93928
2097,I19,188,6937
2098,I20,328,75614
2099,I21,329,60670
2100,I22,329,76711
2101,I23,2040,10598
2102,I24,519,54576
2103,I25,340,36341
2104,I26,158,64410
2105,I27,79,15793
2106,I28,188,68563
2093,I29,1980,92570
2107,I30,1230,90090
2108,I31,339,92848
2109,I32,359,52015
2110,I33,335,75762
2111,I34,349,17746
2112,I35,89,46847
2113,I36,188,31898
2114,I37,328,27912
2115,I38,486,81403
2116,I39,298,87487
2117,I40,368,22908
2118,I41,348,97272
2119,I42,418,30743
2120,I43,2290,43500
2121,I44,1168,22331
2122,I45,326,79979
2098,I46,328,82057
2092,I47,258,21735
2123,I48,398,81344
2108,I49,338,9161
2124,I50,328,79877
2125,I51,168,67327
2114,I52,336,72093
2126,I53,89,90713
2082,I54,158,72463
2082,I55,140,35256
2085,I56,139,93898
2085,I57,139,78001
2127,I58,339,96016
2128,I59,298,64661
2129,I60,158,13741
2114,I61,335,16038
2127,I62,328,68887
2130,I63,535,12278
2106,I64,118,57578
2131,I65,1080,52826
2099,I66,329,48181
2088,I67,530,726
2132,I68,228,1153
2122,I69,336,43142
2119,I70,438,122
2133,I71,329,71431
2134,I72,336,34343
2135,I73,99,85379
2136,I74,156,19952
2137,I75,1188,61254
2138,I76,1300,89895
2139,I77,328,55070
2140,I78,95,43451
2118,I79,299,34619
2141,I80,328,76267
2142,I81,165,78092
2143,I82,398,11264
2144,I83,118,73010
2145,I84,89,6736
2146,I85,248,8274
2147,I86,725,3515
2148,I87,450,5347
2149,I88,368,40978
2104,I89,128,50083
2150,I90,138,18627
2151,I91,338,19923
2152,I92,498,58532
2134,I93,339,33800
2153,I94,178,22243
2118,I95,348,13830
2154,I96,216,77452
2155,I97,99,29825
2156,I98,329,56189
2141,I99,328,74896
2157,I100,288,28553
2151,I101,338,92945
2099,I102,329,82658
2158,I103,149,70553
2111,I104,329,60054
2159,I105,458,8679
2160,I106,268,17218
2082,I107,259,91024
2082,I108,168,29162
2085,I109,139,94320
2085,I110,139,8224
2126,I111,89,41583
2099,I112,328,17154
2161,I113,498,38575
2119,I114,388,58211
2162,I115,328,29865
2117,I116,368,27684
2163,I117,498,45200
2164,I118,358,74376
2165,I119,496,61030
2109,I120,338,12179
2115,I121,468,21194
2156,I122,339,77740
2166,I123,85,28011
2115,I124,498,12423
2087,I125,118,6227
2167,I126,340,16453
2127,I127,329,63575
2098,I128,328,97838
2124,I129,348,22489
2109,I130,328,13978
2106,I131,118,37981
2167,I132,340,57332
2130,I133,455,77237
2149,I134,328,51271
2168,I135,336,72468
2169,I136,398,61737
2170,I137,328,32482
2171,I138,328,87381
2131,I139,1065,4235
2172,I140,1800,79870
2173,I141,399,85117
2174,I142,428,62901
2141,I143,328,97237
2175,I144,99,68803
2098,I145,328,77445
2119,I146,418,88711
2176,I147,318,19986
2139,I148,328,96091
2177,I149,1250,9256
2178,I150,128,48741
2134,I151,313,10024
2099,I152,329,19860
2179,I153,298,65287
2114,I154,335,18550
2180,I155,368,26217
2181,I156,79,86985
2111,I157,359,11117
2111,I158,339,98076
2091,I159,346,74866
2082,I160,95,36367
2082,I161,158,43100
2085,I162,139,52183
2085,I163,128,64003
2167,I164,330,20060
2167,I165,330,20280
2182,I166,238,35923
2099,I167,329,81956
2098,I168,328,91130
2170,I169,338,18527
2183,I170,198,50956
2124,I171,348,98289
2184,I172,268,5842
2114,I173,335,14353
2160,I174,268,8180
2185,I175,188,36424
2186,I176,128,67392
2187,I177,328,75394
2188,I178,136,20258
2189,I179,365,90832
2139,I180,328,92178
2190,I181,398,87122
2191,I182,328,89587
2192,I183,258,32350
2193,I184,326,81694
2143,I185,398,76604
2194,I186,718,16623
2162,I187,328,12800
2195,I188,438,14519
2196,I189,525,80696
2197,I190,1158,90277
2118,I191,299,30859
2141,I192,328,47924
2129,I193,128,47905
2090,I194,308,48676
2198,I195,689,11049
2098,I196,328,38368
2162,I197,328,30954
2199,I198,270,55804
2151,I199,338,87000
2124,I200,339,43926
2170,I201,328,2873
2200,I202,249,55336
2105,I203,78,47502
2102,I204,530,24625
2201,I205,790,14812
2202,I206,389,35100
2203,I207,308,26124
2117,I208,368,48632
2204,I209,89,9983
2117,I210,368,90253
2205,I211,98,78269
2206,I212,259,27354
2082,I213,99,29969
2082,I214,138,72250
2167,I215,339,39987
2124,I216,338,27604
2130,I217,445,40416
2118,I218,299,68034
2207,I219,148,93079
2208,I220,368,65489
2209,I221,768,99710
2210,I222,560,51553
2211,I223,328,29023
2212,I224,368,52734
2213,I225,228,82360
2214,I226,159,60104
2168,I227,339,13721
2165,I228,498,15976
2215,I229,830,21528
2149,I230,328,73223
2216,I231,168,24922
2217,I232,268,66040
2118,I233,299,57862
2218,I234,470,49243
2219,I235,339,54026
2220,I236,349,62630
2124,I237,348,77305
2142,I238,163,20532
2101,I239,1955,13481
2221,I240,480,54343
2187,I241,328,36504
2222,I242,680,79379
2223,I243,128,17463
2224,I244,60,96263
2212,I245,359,26927
2195,I246,418,68208
2168,I247,339,74037
2179,I248,1180,2352
2167,I249,340,9680
2127,I250,328,94527
2127,I251,486,25128
2225,I252,215,73215
2226,I253,158,98708
2227,I254,59,91096
2208,I255,389,12560
2228,I256,319,50500
2187,I257,335,92277
2098,I258,328,716
2215,I259,780,89543
2109,I260,369,82457
2141,I261,325,31465
2117,I262,328,88165
2229,I263,99,45797
2230,I264,518,26976
2231,I265,148,71353
2082,I266,188,60766
2082,I267,148,66406
2118,I268,328,54524
2118,I269,348,90459
2232,I270,1200,46305
2098,I271,328,65975
2127,I272,339,65373
2156,I273,329,43768
2191,I274,329,90007
2233,I275,328,45876
2175,I276,78,62233
2234,I277,358,40830
2235,I278,338,29054
2236,I279,508,1773
2237,I280,268,48117
2101,I281,2125,85846
2139,I282,328,64573
2238,I283,138,29788
2239,I284,268,15612
2240,I285,138,58042
2091,I286,336,65539
2168,I287,320,20327
2241,I288,288,44994
2109,I289,339,14814
2242,I290,336,45859
2243,I291,528,46927
2144,I292,118,67121
2140,I293,79,99487
2244,I294,99,72266
2149,I295,329,43468
2245,I296,108,63316
2246,I297,138,75061
2189,I298,380,46350
2247,I299,168,83910
2156,I300,329,88798
2109,I301,366,44127
2248,I302,329.8,62245
2249,I303,339,87345
2250,I304,118,88381
2162,I305,328,96307
2251,I306,79,90415
2252,I307,188,30047
2253,I308,118,53490
2254,I309,286,1347
2255,I310,658,63475
2256,I311,76,58355
2168,I312,339,98728
2257,I313,359,70106
2114,I314,336,72926
2258,I315,205,60260
2122,I316,339,52160
2127,I317,336,3394
2259,I318,559,43009
2082,I319,188,16265
2082,I320,258,32956
2118,I321,288,72797
2118,I322,288,73957
2109,I323,359,91834
2208,I324,368,91265
2220,I325,349,46544
2109,I326,339,67563
2187,I327,458,97179
2260,I328,66,11915
2143,I329,398,74476
2211,I330,329,12800
2261,I331,960,98872
2151,I332,338,48682
2262,I333,49,6386
2191,I334,349,68086
2263,I335,98,63843
2090,I336,388,53613
2264,I337,39,86497
2093,I338,1180,49580
2235,I339,338,29704
2265,I340,148,39140
2266,I341,422,99056
2267,I342,59,34539
2241,I343,149,75031
2268,I344,700,18105
2173,I345,489,71633
2191,I346,329,69846
2269,I347,1960,63423
2270,I348,88,33841
2168,I349,335,20572
2271,I350,89,10976
2124,I351,338,75188
2272,I352,399,48079
2256,I353,76,45456
2273,I354,199,13785
2274,I355,1980,49660
2275,I356,638,58557
2276,I357,688,58214
2159,I358,458,68559
2235,I359,329,88855
2277,I360,338,88046
2229,I361,99,92988
2278,I362,1138,80443
2279,I363,359,42018
2280,I364,58,16751
2281,I365,99,30466
2282,I366,246,61761
2129,I367,128,63726
2283,I368,188,93261
2168,I369,339,99646
2284,I370,1440,11727
2285,I371,436,78416
2082,I372,168,73690
2082,I373,178,62854
2118,I374,348,84439
2191,I375,329,17127
2191,I376,328,10081
2286,I377,58,10888
2287,I378,139,67480
2288,I379,138,15419
2168,I380,330,77837
2149,I381,328,17130
2269,I382,1550,13189
2289,I383,158,85925
2168,I384,330,60948
2290,I385,258,31034
2291,I386,268,83498
2189,I387,395,87623
2292,I388,138,82737
2139,I389,459,18997
2293,I390,258,88638
2092,I391,258,65501
2248,I392,359,13522
2130,I393,445,44847
2203,I394,308,13648
2249,I395,349,2613
2109,I396,517,6285
2109,I397,359,32169
2192,I398,258,42203
2294,I399,128,45413
2295,I400,428,33491
2296,I401,148,75443
2297,I402,245,35182
2298,I403,1600,11702
2299,I404,729,53880
2139,I405,328,74651
2176,I406,318,25083
2300,I407,268,22315
2301,I408,1550,70030
2117,I409,428,77978
2302,I410,208,40271
2120,I411,1990,10415
2303,I412,58,94328
2304,I413,298,23905
2305,I414,199,55730
2306,I415,535,10734
2257,I416,349,79827
2307,I417,369,83742
2308,I418,59,84457
2309,I419,98,35135
2310,I420,165,62332
2311,I421,49,60711
2312,I422,198,8927
2313,I423,499,11074
2314,I424,458,59618
2082,I425,198,82363
2082,I426,198,8265
2109,I427,359,35299
2191,I428,459,46811
2109,I429,358,98628
2117,I430,368,47093
2315,I431,506,44
2211,I432,439,42008
2158,I433,138,36304
2316,I434,278,41216
2233,I435,328,27751
2317,I436,85,92188
2318,I437,298,66473
2319,I438,123,16066
2168,I439,330,83323
2320,I440,279,56647
2321,I441,310,69475
2266,I442,425,49313
2173,I443,399,51390
2322,I444,216,81476
2323,I445,278,54715
2324,I446,169,40636
2325,I447,258,34913
2171,I448,328,37909
2196,I449,415,73449
2326,I450,1380,42513
2156,I451,339,98107
2191,I452,339,18634
2327,I453,137,62623
2127,I454,345,22167
2127,I455,339,54597
2234,I456,358,10153
2328,I457,88,71630
2329,I458,188,70441
2330,I459,288,97779
2149,I460,328,25847
2331,I461,419,43322
2318,I462,288,71126
2300,I463,288,80752
2170,I464,339,38936
2171,I465,328,14418
2265,I466,158,56390
2332,I467,1860,25271
2333,I468,68,58637
2334,I469,215,49320
2335,I470,128,45356
2336,I471,297,26726
2263,I472,128,90337
2208,I473,368,23967
2190,I474,399,47457
2217,I475,198,38268
2337,I476,99,33861
2315,I477,411,21027
2082,I478,168,76980
2082,I479,148,57851
2191,I480,516,1270
2127,I481,486,51428
2192,I482,258,12867
2266,I483,412,9520
2122,I484,328,71583
2217,I485,128,64800
2338,I486,1950,51094
2339,I487,79,78066
2171,I488,328,66747
2109,I489,358,14023
2192,I490,258,55053
2340,I491,186,39604
2337,I492,99,26462
2118,I493,348,2716
2334,I494,148,87312
2341,I495,349,61286
2342,I496,338,53552
2343,I497,209,52028
2344,I498,558,88870
2345,I499,108,2686
2196,I500,410,42881
2346,I501,78,44993
2187,I502,328,22974
2191,I503,329,16291
2347,I504,128,37939
2348,I505,152,71579
2349,I506,318,44778
2141,I507,328,68645
2318,I508,288,65036
2215,I509,780,75234
2350,I510,268,48231
2351,I511,109,67655
2352,I512,63,25862
2353,I513,930,51903
2354,I514,79,22959
2124,I515,339,69338
2221,I516,480,36411
2355,I517,59,46449
2356,I518,720,29792
2357,I519,980,11760
2109,I520,358,72222
2156,I521,339,13580
2248,I522,329,88773
2217,I523,168,31779
2358,I524,98,77772
2359,I525,298,48775
2360,I526,139,74946
2149,I527,328,67685
2293,I528,258,4909
2126,I529,89,42407
2361,I530,172,4410
2082,I531,158,36741
2082,I532,198,785
2325,I533,288,986
2362,I534,349,33068
2270,I535,49,97382
2117,I536,368,84502
2363,I537,398,99793
2364,I538,29.8,15792
2365,I539,159,67183
2258,I540,498,80470
2284,I541,1521,35481
2366,I542,176,60314
2305,I543,499,84171
2187,I544,435,99383
2367,I545,368,21208
2156,I546,329,33478
2196,I547,415,18219
2238,I548,128,56313
2368,I549,69,1307
2369,I550,79,25329
2190,I551,328,73904
2085,I552,139,52333
2370,I553,245,19870
2371,I554,138,50725
2372,I555,198,22613
2373,I556,550,17206
2374,I557,158,26793
2375,I558,268,44085
2376,I559,29,21522
2377,I560,710,31191
2378,I561,480,99274
2110,I562,328,31688
2244,I563,79,68615
2379,I564,1540,92822
2380,I565,329,44973
2381,I566,318,43185
2117,I567,328,80283
2382,I568,650,99564
2374,I569,148,85
2383,I570,258,79548
2384,I571,599,15640
2385,I572,128,4157
2141,I573,328,80335
2359,I574,288,36197
2386,I575,178,83868
2387,I576,148,55195
2134,I577,339,43361
2388,I578,145,72488
2389,I579,258,68517
2390,I580,129,67661
2173,I581,439,91380
2255,I582,688,1978
2391,I583,99,97225
2082,I584,178,23355
2082,I585,158,51109
2244,I586,79,33576
2392,I587,600,46934
2393,I588,298,23103
2394,I589,2408,1419
2395,I590,398,82239
2396,I591,268,19691
2397,I592,588,49790
2398,I593,68,29078
2109,I594,329,7410
2276,I595,658,57559
2399,I596,188,71255
2400,I597,528,60956
2401,I598,268,41070
2402,I599,128,39501
2134,I600,348,67242
2403,I601,480,72395
2134,I602,337,91196
2250,I603,168,98716
2404,I604,298,77354
2405,I605,188,15730
2235,I606,338,67161
2406,I607,295,33955
2407,I608,499,95330
2408,I609,328,59869
2409,I610,2880,37755
2410,I611,89,14113
2411,I612,215,33543
2109,I613,329,55013
2312,I614,248,77436
2412,I615,49,13670
2413,I616,535,24230
2414,I617,132,28138
2214,I618,179,87064
2323,I619,210,95533
2210,I620,550,13581
2415,I621,568,93834
2416,I622,869,649
2417,I623,280,26380
2418,I624,79,17906
2419,I625,339,91991
2231,I626,158,10459
2420,I627,215,91892
2365,I628,179,42746
2343,I629,268,74941
2258,I630,180,94469
2421,I631,536,37749
2422,I632,1800,49253
2423,I633,188,75139
2424,I634,135,38541
2425,I635,148,81210
2269,I636,1860,61398
2082,I637,158,81291
2082,I638,178,40523
2134,I639,328,21081
2426,I640,68,53707
2190,I641,228,25043
2427,I642,278,46792
2265,I643,168,85325
2428,I644,178,13800
2429,I645,660,85706
2207,I646,148,34090
2430,I647,168,16867
2431,I648,186,94276
2432,I649,59.9,27892
2117,I650,368,21729
2266,I651,418,56178
2433,I652,248,59708
2434,I653,169.91,31841
2255,I654,646,12214
2435,I655,480,35695
2436,I656,258,53906
2149,I657,328,37995
