storeNo,name,type,seviceHotline,foundDate
2311,qiang17173935,衣服店,13971128991,2013/4/30
2312,寂寞先生_198977,衣服店,13754512886,2013/5/1
2313,frank0591,衣服店,13685894840,2013/5/2
2314,navours南,衣服店,13597854163,2013/5/3
2315,yuezhenlin1986,衣服店,13336692111,2013/5/4
2316,maggie美吉妹,衣服店,13831723175,2013/5/5
2317,loveyouyihan,衣服店,13402012372,2013/5/6
2318,西天尾阿阳,衣服店,13552795531,2013/5/7
2319,卢毅向前冲,衣服店,13964952964,2013/5/8
2320,黄小贱69,衣服店,13430337168,2013/5/9
2321,衣统江山5200,衣服店,13446451077,2013/5/10
2322,cj648721222,衣服店,13885179605,2013/5/11
2323,卡宾赛德品牌店,衣服店,13357830439,2013/5/12
2324,champion潮社基地,衣服店,13876318278,2013/5/13
2325,tb4615474543,衣服店,13268319334,2013/5/14
2326,sdzzlj168,衣服店,13609794397,2013/5/15
2327,态度与气,衣服店,13809216335,2013/5/16
2328,sun2826,衣服店,13225157565,2013/5/17
2329,狼牙部队1,衣服店,13339497434,2013/5/18
2330,全美奥特莱斯,衣服店,13704349012,2013/5/19
2331,hhinvoker,衣服店,13184377356,2013/5/20
2332,专车专用汽车用品商店,衣服店,13514065020,2013/5/21
2333,台北潮流,衣服店,13300366775,2013/5/22
2334,潮叁2016,衣服店,13276497342,2013/5/23
2335,黄家宇少,衣服店,13639703017,2013/5/24
2336,tb228801497,衣服店,13706697663,2013/5/25
2337,寻寻觅觅199208,衣服店,13965686630,2013/5/26
2338,正中百色芒果,衣服店,13345027135,2013/5/27
2339,明天就要远行,衣服店,13809232888,2013/5/28
2340,shesjuan,衣服店,13693171380,2013/5/29
2341,零品小栈,衣服店,13437297273,2013/5/30
2342,轻奢时尚小屋,衣服店,13194028387,2013/5/31
2343,shoes1412,衣服店,13445514642,2013/6/1
2344,段郎传奇,衣服店,13184464560,2013/6/2
2345,潮流时尚优品店,衣服店,13192640072,2013/6/3
2346,田维5776,衣服店,13845746382,2013/6/4
2347,默默品牌男装,衣服店,13493352184,2013/6/5
2348,很温馨很容易,衣服店,13597148515,2013/6/6
2349,苏菲潮牌时尚购物,衣服店,13197319645,2013/6/7
2350,花开红丹丹,衣服店,13566653055,2013/6/8
2351,爱得拉服饰,衣服店,13274520122,2013/6/9
2352,jonh02,衣服店,13303559399,2013/6/10
2353,芊锋汇,衣服店,13909282694,2013/6/11
2354,guoguo225420,衣服店,13542528993,2013/6/12
2355,气质有毒,衣服店,13686598476,2013/6/13
2356,伊卡微服饰,衣服店,13241019257,2013/6/14
2357,wangnj88,衣服店,13312215701,2013/6/15
2358,潮流e吧98,衣服店,13446694394,2013/6/16
2359,富贵男人帮,衣服店,13578900055,2013/6/17
2360,中溢国际商贸,衣服店,13734160781,2013/6/18
2361,tb69955265,衣服店,13676168236,2013/6/19
2362,z710898751,衣服店,13793619065,2013/6/20
2363,tb397069948,衣服店,13558970043,2013/6/21
2364,nkf954989885,衣服店,13565603510,2013/6/22
2365,dzq小强,衣服店,13841713791,2013/6/23
2366,zhaopeimin,衣服店,13195701811,2013/6/24
2367,时尚小魔女11,衣服店,13612915348,2013/6/25
2368,bdwptyn,衣服店,13679537566,2013/6/26
2369,teamyaya,衣服店,13857383822,2013/6/27
2370,一生衣衣9,衣服店,13171790059,2013/6/28
2371,gangchaohui,衣服店,13444681705,2013/6/29
2372,万客诚品6,衣服店,13203019919,2013/6/30
2373,夜光奶嘴,衣服店,13997233506,2013/7/1
2374,苏珊的红舞鞋,衣服店,13358821779,2013/7/2
2375,cxybalance,衣服店,13650830113,2013/7/3
2376,钟鸿鸿,衣服店,13720023812,2013/7/4
2377,志言鞋城_2013,衣服店,13372724484,2013/7/5
2378,two韩,衣服店,13757996825,2013/7/6
2379,sigerela,衣服店,13888638488,2013/7/7
2380,彼岸茉莉花香,衣服店,13243083082,2013/7/8
2381,振怡贸易,衣服店,13879129370,2013/7/9
2382,岛上的海岚,衣服店,13768946902,2013/7/10
2383,好望脚潮鞋店,衣服店,13324797029,2013/7/11
2384,桥流精品服饰998,衣服店,13361685015,2013/7/12
2385,茶香思,衣服店,13749324784,2013/7/13
2386,豆豆爱乐轩0302,衣服店,13640185708,2013/7/14
2387,一米阳光940719,衣服店,13249613431,2013/7/15
2388,怀念时光代购,衣服店,13980829312,2013/7/16
2389,t_1519888276469_0558,衣服店,13525842774,2013/7/17
2390,rachel0109_cn,衣服店,13895307976,2013/7/18
2391,tb0292258_2011,衣服店,13368801300,2013/7/19
2392,淘店通98,衣服店,13632727725,2013/7/20
2393,tan_ling1230,衣服店,13156689980,2013/7/21
2394,王智tb,衣服店,13804498417,2013/7/22
2395,许集斌,衣服店,13834144120,2013/7/23
2396,可可欣雨,衣服店,13311308010,2013/7/24
2397,峰成贸易,衣服店,13428144560,2013/7/25
2398,张浩云哦,衣服店,13217664101,2013/7/26
2399,扎克瑞尔,衣服店,13286173541,2013/7/27
2400,fengshuo666,衣服店,13481925374,2013/7/28
2401,阿斯顿_名爵,衣服店,13510035391,2013/7/29
2402,珍爱服饰2011,衣服店,13468621756,2013/7/30
2403,pink樱桃子,衣服店,13501361847,2013/7/31
2404,123456jjx,衣服店,13382444917,2013/8/1
2405,ranranxie629,衣服店,13852352024,2013/8/2
2406,za12536,衣服店,13277052043,2013/8/3
2407,wanghaihan2008,衣服店,13175398889,2013/8/4
2408,a56334595,衣服店,13342264222,2013/8/5
2409,圈圈xx_zx,衣服店,13945175591,2013/8/6
2410,leeman_911,衣服店,13928207983,2013/8/7
2411,d285161722,衣服店,13139041759,2013/8/8
2412,屋里的小猪,衣服店,13998433412,2013/8/9
2413,红尘有羽,衣服店,13423700461,2013/8/10
2414,cclerks,衣服店,13190362372,2013/8/11
2415,品悦馆,衣服店,13488807129,2013/8/12
2416,zhang867029741,衣服店,13493568599,2013/8/13
2417,tb22653234,衣服店,13797357953,2013/8/14
2418,yingjichangkong01,衣服店,13297718488,2013/8/15
2419,时尚衣都惠,衣服店,13977294224,2013/8/16
2420,zhangyi01471012,衣服店,13782780835,2013/8/17
2421,来雅运动商城,衣服店,13219265200,2013/8/18
2422,迪士威休闲裤,衣服店,13156510316,2013/8/19
2423,nie31523,衣服店,13270247182,2013/8/20
2424,你的微笑1703,衣服店,13398223467,2013/8/21
2425,noble依阁,衣服店,13895511776,2013/8/22
2426,福禄寿红酒,衣服店,13340781884,2013/8/23
2427,溪口精品店,衣服店,13114991488,2013/8/24
2428,pcmy主理,衣服店,13457373156,2013/8/25
2429,zhengfengwu91,衣服店,13838969855,2013/8/26
2430,liaoanming_007,衣服店,13209416101,2013/8/27
2431,欧美正品代购时尚集团,衣服店,13491497850,2013/8/28
2432,刚与柔男装,衣服店,13325537403,2013/8/29
2433,街角的风铃_88,衣服店,13267015196,2013/8/30
2434,umbness11,衣服店,13830568649,2013/8/31
2435,欧美前线男装,衣服店,13200149126,2013/9/1
2436,一年春去春又来,衣服店,13952688341,2013/9/2
2437,第四十九天,衣服店,13552561673,2013/9/3
2438,molly茉莉徐,衣服店,13130326821,2013/9/4
2439,hyz228,衣服店,13354487162,2013/9/5
2440,久悦依缘1198,衣服店,13110419353,2013/9/6
2441,掀潮儿,衣服店,13550488575,2013/9/7
2442,香华四射,衣服店,13303938663,2013/9/8
2443,奢华大牌原单,衣服店,13413449294,2013/9/9
2444,majiabo001,衣服店,13227914536,2013/9/10
2445,a锅锅,衣服店,13812775109,2013/9/11
2446,茗雅衣阁,衣服店,13463061772,2013/9/12
2447,dyn家,衣服店,13102960541,2013/9/13
2448,恶狗咬不赢恶人,衣服店,13934238937,2013/9/14
2449,山里郎yh,衣服店,13138602524,2013/9/15
2450,过滤憧憬,衣服店,13910614907,2013/9/16
2451,松鼠香港代购,衣服店,13513867290,2013/9/17
2452,杭州鹏韵服饰,衣服店,13629258017,2013/9/18
2453,归于平淡7981,衣服店,13840704063,2013/9/19
2454,歇衣歇,衣服店,13202941134,2013/9/20
2455,oscillchina,衣服店,13516565862,2013/9/21
2456,梦回巴黎时尚家居服,衣服店,13973852615,2013/9/22
2457,香港九龙城百货商城,衣服店,13105085710,2013/9/23
2458,刘紫祺521,衣服店,13559823356,2013/9/24
2459,神秘8090,衣服店,13965207889,2013/9/25
2460,woaizhongguo4562,衣服店,13839192593,2013/9/26
2461,tb6091512,衣服店,13166542519,2013/9/27
2462,快乐代购商城,衣服店,13315506623,2013/9/28
2463,520润达,衣服店,13189867549,2013/9/29
2464,原创精品168,衣服店,13663516487,2013/9/30
2465,hiphopman2247,衣服店,13117424111,2013/10/1
2466,潮港装,衣服店,13117487935,2013/10/2
2467,衣之轩2012,衣服店,13592856005,2013/10/3
2468,薛之谦dsp,衣服店,13855744407,2013/10/4
2469,黄弘奥子,衣服店,13411018431,2013/10/5
2470,艾依族1688,衣服店,13123229407,2013/10/6
2471,zcy2181318,衣服店,13664675097,2013/10/7
2472,无敌海龟666,衣服店,13154601064,2013/10/8
2473,haomix55,衣服店,13225922764,2013/10/9
2474,dapao168,衣服店,13496439237,2013/10/10
2475,tb00711649,衣服店,13955363615,2013/10/11
2476,天龙体育商城,衣服店,13480646853,2013/10/12
2477,情侣套装空间,衣服店,13171484112,2013/10/13
2478,大码男装新势力,衣服店,13677223743,2013/10/14
2479,小小妮子93,衣服店,13863400813,2013/10/15
2480,栋清醇钜,衣服店,13938542640,2013/10/16
2481,princessruanyiwen,衣服店,13211888463,2013/10/17
2482,新世纪品牌服饰,衣服店,13882183107,2013/10/18
2483,威霸尚奴,衣服店,13415975857,2013/10/19
2484,欧美海外代购,衣服店,13401531858,2013/10/20
2485,08號檔鋪,衣服店,13200773076,2013/10/21
2486,独舞的华尔兹zero,衣服店,13119685055,2013/10/22
2487,优里电商,衣服店,13802234151,2013/10/23
2488,子恒男装,衣服店,13187860717,2013/10/24
2489,xq1980,衣服店,13698602891,2013/10/25
2490,cheermanjk,衣服店,13546951499,2013/10/26
2491,衣火冲天on1,衣服店,13227064968,2013/10/27
2492,叼蛮公主,衣服店,13266738523,2013/10/28
2493,慧慧尚品,衣服店,13428086259,2013/10/29
2494,欧韩名品5168,衣服店,13927567826,2013/10/30
2495,hongkong专购,衣服店,13899788778,2013/10/31
2496,wjianci2015,衣服店,13855822372,2013/11/1
2497,star5579,衣服店,13254478666,2013/11/2
2498,上帝的宠儿0809,衣服店,13626371729,2013/11/3
2499,hq琉璃苣,衣服店,13942581209,2013/11/4
2500,衣新如意,衣服店,13758895404,2013/11/5
2501,choilr,衣服店,13908047503,2013/11/6
2502,zara欧美原单代购,衣服店,13495064023,2013/11/7
2503,敏敏淘淘2012,衣服店,13309676640,2013/11/8
2504,shenwei941128,衣服店,13918566420,2013/11/9
2505,东太平洋折扣店,衣服店,13581245780,2013/11/10
2506,af汇美国际,衣服店,13854339286,2013/11/11
2507,英伦小生x,衣服店,13882097012,2013/11/12
2508,骚乱的人生,衣服店,13359602291,2013/11/13
2509,bobos19961005,衣服店,13514939715,2013/11/14
2510,tb濮院毛衫,衣服店,13519405885,2013/11/15
2511,ivybear0214,衣服店,13195960753,2013/11/16
2512,亿客隆服装168,衣服店,13245267782,2013/11/17
2513,传铖服饰品牌店,衣服店,13921154436,2013/11/18
2514,依人醉99,衣服店,13798916358,2013/11/19
2515,大陆公安007,衣服店,13227537718,2013/11/20
2516,wengzhenyu,衣服店,13976007377,2013/11/21
2517,海澜之家家庭店,衣服店,13942794625,2013/11/22
2518,金钱创造秀气,衣服店,13886470695,2013/11/23
2519,raiden_wu,衣服店,13498720031,2013/11/24
2520,羊毛衫品牌店9,衣服店,13272994402,2013/11/25
2521,天猫大码女装,衣服店,13898549176,2013/11/26
2522,黄本小亚,衣服店,13363930719,2013/11/27
2523,西西飞模宝阁,衣服店,13636309117,2013/11/28
2524,薇风尚,衣服店,13710519581,2013/11/29
2525,fangyuliang1992,衣服店,13360510843,2013/11/30
2526,157607876l,衣服店,13846770493,2013/12/1
2527,yoyo海外代购站,衣服店,13930830847,2013/12/2
2528,stussyyyyyy,衣服店,13457057868,2013/12/3
2529,小明撞猪上,衣服店,13205748824,2013/12/4
2530,辛巴的小样,衣服店,13350952263,2013/12/5
2531,刘思诚52111,衣服店,13678723495,2013/12/6
2532,时尚就在你的手中,衣服店,13953327907,2013/12/7
2533,宫翁,衣服店,13745458351,2013/12/8
2534,hwl潮流男装,衣服店,13330725886,2013/12/9
2535,万能的淘小店,衣服店,13993621832,2013/12/10
2536,nixxxce,衣服店,13181285867,2013/12/11
2537,max桀骜,衣服店,13195609213,2013/12/12
2538,程德胜520,衣服店,13491192521,2013/12/13
2539,苹果牛仔风,衣服店,13831791384,2013/12/14
2540,信用天使伙伴,衣服店,13544029594,2013/12/15
2541,红星鞋业86,衣服店,13130383532,2013/12/16
2542,yu汤猫,衣服店,13904776661,2013/12/17
2543,gege0002,衣服店,13717665353,2013/12/18
2544,丽涛男装,衣服店,13821193810,2013/12/19
2545,yoicy1990,衣服店,13208880313,2013/12/20
2546,铭品汇商城,衣服店,13196504124,2013/12/21
2547,苏州睿新,衣服店,13568481979,2013/12/22
2548,wzy1318,衣服店,13395841987,2013/12/23
2549,酷酷君20141224,衣服店,13371850330,2013/12/24
2550,yuanip,衣服店,13872948759,2013/12/25
2551,丹心玫瑰qq529544335,衣服店,13977249341,2013/12/26
2552,艾伦威尔靓舰店,衣服店,13593862815,2013/12/27
2553,kankan20098,衣服店,13916302157,2013/12/28
2554,啊夹miao,衣服店,13133584979,2013/12/29
2555,开溜片刻,衣服店,13792409321,2013/12/30
2556,小徐代购666,衣服店,13446713032,2013/12/31
2557,春夏秋冬w7,衣服店,13224267269,2014/1/1
2558,heruiying7,衣服店,13440876068,2014/1/2
2559,a13458545227,衣服店,13581261591,2014/1/3
2560,林建涵0001,衣服店,13896796831,2014/1/4
2561,欣欣牛仔服饰城,衣服店,13280874931,2014/1/5
2562,维斯迪奥,衣服店,13106399558,2014/1/6
2563,卡卡西cyw,衣服店,13415492802,2014/1/7
2564,晨小韩,衣服店,13442282678,2014/1/8
2565,玫瑰花的诺言,衣服店,13216369446,2014/1/9
2566,金鑫隆信息,衣服店,13127766205,2014/1/10
2567,英伦时尚衣阁,衣服店,13958113543,2014/1/11
2568,富太太福妈妈,衣服店,13234483065,2014/1/12
2569,小蜜传说,衣服店,13343396437,2014/1/13
2570,南极人正品男装店,衣服店,13820627107,2014/1/14
2571,ylj298918,衣服店,13639396160,2014/1/15
2572,香港专柜精品代购98,衣服店,13919671336,2014/1/16
2573,牛仔浪潮,衣服店,13922964744,2014/1/17
2574,快乐每一天2037,衣服店,13106658784,2014/1/18
2575,挺挺正品代购,衣服店,13744589813,2014/1/19
2576,祥云街,衣服店,13581657595,2014/1/20
2577,完美信誉世家,衣服店,13303291012,2014/1/21
2578,aflucky,衣服店,13652954648,2014/1/22
2579,playboy速型企业店,衣服店,13820006361,2014/1/23
2580,邦诚电商,衣服店,13192831019,2014/1/24
2581,欣思佳园,衣服店,13916774480,2014/1/25
2582,龙通财,衣服店,13230305532,2014/1/26
2583,香港it专柜精品代购001,衣服店,13621344629,2014/1/27
2584,爱尚潮流精品男装,衣服店,13941893844,2014/1/28
2585,强强诚信牛仔,衣服店,13984592566,2014/1/29
2586,香港免税折扣专区,衣服店,13280528004,2014/1/30
2587,lin451648151,衣服店,13987246153,2014/1/31
2588,力宏二宝,衣服店,13559875571,2014/2/1
2589,你好_2014,衣服店,13589070038,2014/2/2
2590,小林90810,衣服店,13861239116,2014/2/3
2591,我是啊次,衣服店,13665178974,2014/2/4
2592,林灿峰001,衣服店,13640662478,2014/2/5
2593,步狮龙,衣服店,13381229928,2014/2/6
2594,小兜比i,衣服店,13328052750,2014/2/7
2595,vip专属1953,衣服店,13654760323,2014/2/8
2596,尚诚之都,衣服店,13276757453,2014/2/9
2597,正品时尚潮购6,衣服店,13185108852,2014/2/10
2598,引领时尚缔造经典,衣服店,13658938832,2014/2/11
2599,lyc0112,衣服店,13336995451,2014/2/12
2600,china联合贸易,衣服店,13227129715,2014/2/13
2601,肉肉队长01,衣服店,13773749995,2014/2/14
2602,ptshoe,衣服店,13872664374,2014/2/15
2603,有钱就是认性888,衣服店,13108337772,2014/2/16
2604,此刻等你2,衣服店,13250128850,2014/2/17
2605,水深不过海浅,衣服店,13652056114,2014/2/18
2606,克拉玛依服饰有限公司,衣服店,13986802606,2014/2/19
2607,咩咩_牛仔_咩咩,衣服店,13691868949,2014/2/20
2608,林晓乐21,衣服店,13616260836,2014/2/21
2609,jinchen20080610,衣服店,13711824600,2014/2/22
2610,韩国天空之城,衣服店,13546766178,2014/2/23
2611,模范奶爸,衣服店,13400046174,2014/2/24
2612,窈窕淑女服饰广场,衣服店,13415632346,2014/2/25
2613,tb416664128,衣服店,13225219353,2014/2/26
2614,zoefeng09,衣服店,13645031118,2014/2/27
2615,冬华棒棒,衣服店,13449772746,2014/2/28
2616,黄晓龙信誉店,衣服店,13956790310,2014/3/1
2617,爱尚潮品商贸,衣服店,13292782223,2014/3/2
2618,诚丰服饰有限公司,衣服店,13821629059,2014/3/3
2619,tb3750034,衣服店,13874322522,2014/3/4
2620,美美全球购时尚男装,衣服店,13210718369,2014/3/5
2621,刘新龙8888,衣服店,13792736434,2014/3/6
2622,chenliang520cl,衣服店,13938194568,2014/3/7
2623,xinge899,衣服店,13803624864,2014/3/8
2624,大品牌仓库店,衣服店,13973478986,2014/3/9
2625,赫希尔服饰,衣服店,13868513392,2014/3/10
2626,zz梁燕,衣服店,13247572474,2014/3/11
2627,乐购名牌坊,衣服店,13946501495,2014/3/12
2628,信用之家007,衣服店,13176901647,2014/3/13
2629,qq3137319010,衣服店,13853664618,2014/3/14
2630,一切安好购购,衣服店,13341117856,2014/3/15
2631,1919物是人非,衣服店,13875672133,2014/3/16
2632,江珍娇,衣服店,13617312458,2014/3/17
2633,clw5566,衣服店,13474256722,2014/3/18
2634,2012尚仔,衣服店,13826255274,2014/3/19
2635,bs9波,衣服店,13925161922,2014/3/20
2636,李富横,衣服店,13607225840,2014/3/21
2637,李宁安踏卖店,衣服店,13983252516,2014/3/22
2638,平购物88,衣服店,13194153103,2014/3/23
2639,宠儿cat,衣服店,13359198130,2014/3/24
2640,菊花pp7,衣服店,13222585434,2014/3/25
2641,潮流优品旗见店,衣服店,13359016998,2014/3/26
2642,yg1977724,衣服店,13749196130,2014/3/27
2643,乔卡特cat,衣服店,13736327717,2014/3/28
2644,吴晶如,衣服店,13415593692,2014/3/29
2645,雪莲如雪,衣服店,13196738710,2014/3/30
2646,奥宝龙牛仔名店,衣服店,13576300221,2014/3/31
2647,show_eleven,衣服店,13943132914,2014/4/1
2648,胡宗硕二,衣服店,13909963024,2014/4/2
2649,暴风后的祈祷,衣服店,13211272785,2014/4/3
2650,gamven,衣服店,13329087293,2014/4/4
2651,lachinata海外全球购,衣服店,13371539140,2014/4/5
2652,明天和小葵,衣服店,13762130013,2014/4/6
2653,qingyun1991530,衣服店,13513242126,2014/4/7
2654,够不够五个字,衣服店,13691240058,2014/4/8
2655,依衣卟舍888,衣服店,13280281805,2014/4/9
2656,二十三岁原创,衣服店,13238991743,2014/4/10
2657,无极映月影,衣服店,13261116651,2014/4/11
2658,宏焱服饰,衣服店,13421120306,2014/4/12
